Speed,Actual,Predicted_sum,Predicted,rate,MAE,MSE,MAPE,"c_FC_Dil_vec
[liter]",Ac,Acc
99,859139.0469,809148.94,-199.39575,0,260.2361751,127588.6507,36.91109304,8.80E-05,88.02226234,757926.7826
96.3828125,859139.0469,809017.4,-131.5837,0,260.2361751,127588.6507,36.91109304,8.07E-05,80.72920019,758007.5118
91.859375,859139.0469,808859.06,-158.32816,0,260.2361751,127588.6507,36.91109304,7.81E-05,78.09745135,758085.6093
89.1015625,859139.0469,808747,-112.09011,0,260.2361751,127588.6507,36.91109304,7.46E-05,74.56710219,758160.1764
86.2890625,859139.0469,808670.6,-76.392334,0,260.2361751,127588.6507,36.91109304,6.94E-05,69.44866898,758229.625
84.015625,859139.0469,808607.25,-63.37393,0,260.2361751,127588.6507,36.91109304,6.81E-05,68.10612852,758297.7312
81.578125,859139.0469,808576.6,-30.643269,0,260.2361751,127588.6507,36.91109304,6.46E-05,64.55361518,758362.2848
77.6953125,859139.0469,808571.94,-4.699379,0,260.2361751,127588.6507,36.91109304,6.05E-05,60.49931734,758422.7841
73.59375,859139.0469,808627.1,55.17697,0,260.2361751,127588.6507,36.91109304,5.89E-05,58.87659338,758481.6607
68.234375,859139.0469,808675.94,48.798332,0,260.2361751,127588.6507,36.91109304,5.68E-05,56.76421332,758538.4249
63.7890625,859139.0469,808751.75,75.785255,0,260.2361751,127588.6507,36.91109304,5.27E-05,52.73265459,758591.1575
59.203125,859139.0469,808839.1,87.3734,0,260.2361751,127588.6507,36.91109304,5.14E-05,51.4484747,758642.606
54.96875,859139.0469,808922,82.88467,0,260.2361751,127588.6507,36.91109304,4.98E-05,49.80251528,758692.4085
52.8515625,859278.5313,809040.4,118.36363,139.4844,260.2361751,127588.6507,36.91109304,4.78E-05,47.84696444,758740.2555
49.734375,859543.5938,809186.44,146.0358,265.0625,260.2361751,127588.6507,36.91109304,4.67E-05,46.65027284,758786.9058
45.625,859797.0313,809353.94,167.50615,253.4375,260.2361751,127588.6507,36.91109304,4.52E-05,45.16210009,758832.0679
40.75,860266.6406,809533.6,179.67302,469.6093,260.2361751,127588.6507,36.91109304,5.56E-05,55.60209854,758887.67
35.515625,860476.6875,809720.8,187.18993,210.0469,260.2361751,127588.6507,36.91109304,0.000106166,106.1660291,758993.836
30.1796875,860892.9375,809911.8,191.00755,416.25,260.2361751,127588.6507,36.91109304,0.000161636,161.6358209,759155.4718
24.984375,861120.1563,810113.1,201.3291,227.2188,260.2361751,127588.6507,36.91109304,0.000197364,197.3637983,759352.8356
20.203125,861561.9063,810328.94,215.83025,441.75,260.2361751,127588.6507,36.91109304,0.00022043,220.4299753,759573.2656
15.6640625,861795.7031,810551.9,222.95996,233.7968,260.2361751,127588.6507,36.91109304,0.000236359,236.3586277,759809.6242
10.6640625,862218.2969,810773.94,222.0728,422.5938,260.2361751,127588.6507,36.91109304,0.000256224,256.2243918,760065.8486
5.796875,862424.8281,810995.6,221.71457,206.5312,260.2361751,127588.6507,36.91109304,0.000252413,252.4127963,760318.2614
1.125,862821.7969,811226.44,230.79323,396.9688,260.2361751,127588.6507,36.91109304,0.000211321,211.3207354,760529.5821
0.125,863029.3281,811487.7,261.27274,207.5312,260.2361751,127588.6507,36.91109304,0.000200889,200.889449,760730.4716
0,863214,811748.56,260.86746,184.6719,260.2361751,127588.6507,36.91109304,0.000213185,213.18456,760943.6562
0,863595.6875,812004.1,255.56512,381.6875,260.2361751,127588.6507,36.91109304,0.000220181,220.1814674,761163.8376
0,863798.1875,812256.25,252.1227,202.5,260.2361751,127588.6507,36.91109304,0.000212438,212.4375552,761376.2752
0,863996.2813,812506.1,249.88602,198.0938,260.2361751,127588.6507,36.91109304,0.00021915,219.1502565,761595.4254
0,864374.5313,812754.2,248.08522,378.25,260.2361751,127588.6507,36.91109304,0.000219385,219.3854544,761814.8109
0,864562.5313,813000.6,246.46107,188,260.2361751,127588.6507,36.91109304,0.000216572,216.5717199,762031.3826
0,864940.4219,813245.56,244.94586,377.8906,260.2361751,127588.6507,36.91109304,0.000213157,213.1569408,762244.5396
0,865117.0469,813489.06,243.52847,176.625,260.2361751,127588.6507,36.91109304,0.000215975,215.9750689,762460.5146
0,865478.7969,813731.25,242.19891,361.75,260.2361751,127588.6507,36.91109304,0.000215939,215.9394331,762676.4541
0,865671.875,813972.2,240.94514,193.0781,260.2361751,127588.6507,36.91109304,0.00022081,220.8096395,762897.2637
0,866031.3438,814211.94,239.75957,359.4688,260.2361751,127588.6507,36.91109304,0.00022509,225.0898457,763122.3535
0,866209.4063,814450.56,238.62228,178.0625,260.2361751,127588.6507,36.91109304,0.000216692,216.6920795,763339.0456
0,866581.9844,814688.06,237.5201,372.5781,260.2361751,127588.6507,36.91109304,0.000219912,219.9115104,763558.9571
0,866773.0781,814924.5,236.42416,191.0937,260.2361751,127588.6507,36.91109304,0.000219453,219.4530225,763778.4102
0,867136.9219,815159.9,235.34853,363.8438,260.2361751,127588.6507,36.91109304,0.000218239,218.2392541,763996.6494
0,867322.7969,815394.2,234.2859,185.875,260.2361751,127588.6507,36.91109304,0.000217244,217.2442427,764213.8936
0,867704.8125,815627.44,233.21956,382.0156,260.2361751,127588.6507,36.91109304,0.000217133,217.1332184,764431.0269
0,867891.9688,815859.56,232.15608,187.1563,260.2361751,127588.6507,36.91109304,0.000217087,217.08702,764648.1139
0,868258.3438,816090.7,231.10254,366.375,260.2361751,127588.6507,36.91109304,0.00021604,216.0403831,764864.1543
